"ISO3","Area","Country Group","UN Region","EBRD Region","cpc_name1","Element","Unit","Year","value","Item","grouped"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Area harvested","ha",2006,240,"Papayas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Area harvested","ha",2007,750,"Papayas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Area harvested","ha",2008,600,"Papayas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Area harvested","ha",2009,267,"Papayas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Area harvested","ha",2010,332,"Papayas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Area harvested","ha",2011,372,"Papayas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Area harvested","ha",2012,248,"Papayas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Area harvested","ha",2013,186,"Papayas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Area harvested","ha",2014,379,"Papayas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Area harvested","ha",2015,454,"Papayas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Area harvested","ha",2016,290,"Papayas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Area harvested","ha",2017,404,"Papayas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Area harvested","ha",2018,326,"Papayas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Area harvested","ha",2019,444,"Papayas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Area harvested","ha",2020,606,"Papayas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Area harvested","ha",2021,751,"Papayas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Area harvested","ha",2022,898,"Papayas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Area harvested","ha",2023,1155,"Papayas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Production","t",1992,151,"Papayas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Production","t",1993,410,"Papayas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Production","t",1994,2,"Papayas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Production","t",1995,199,"Papayas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Production","t",1996,330,"Papayas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Production","t",1997,692,"Papayas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Production","t",1998,1745,"Papayas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Production","t",1999,1146,"Papayas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Production","t",2000,752,"Papayas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Production","t",2001,2267,"Papayas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Production","t",2002,1179,"Papayas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Production","t",2003,2403,"Papayas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Production","t",2004,2757,"Papayas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Production","t",2005,1871,"Papayas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Production","t",2006,2768,"Papayas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Production","t",2007,9091,"Papayas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Production","t",2008,7265,"Papayas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Production","t",2009,2446,"Papayas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Production","t",2010,2129,"Papayas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Production","t",2011,3097,"Papayas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Production","t",2012,2667,"Papayas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Production","t",2013,2777,"Papayas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Production","t",2014,5776.73,"Papayas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Production","t",2015,4201,"Papayas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Production","t",2016,3174,"Papayas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Production","t",2017,3434.2,"Papayas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Production","t",2018,3285,"Papayas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Production","t",2019,4005,"Papayas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Production","t",2020,3634.9,"Papayas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Production","t",2021,4508.9,"Papayas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Production","t",2022,5209.89,"Papayas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Production","t",2023,6932.3,"Papayas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Yield","kg/ha",1992,12812.5,"Papayas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Yield","kg/ha",1993,18575.1,"Papayas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Yield","kg/ha",1994,28428.5,"Papayas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Yield","kg/ha",1995,22000,"Papayas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Yield","kg/ha",1996,34600,"Papayas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Yield","kg/ha",1997,23192.1,"Papayas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Yield","kg/ha",1998,18954.4,"Papayas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Yield","kg/ha",1999,12485.7,"Papayas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Yield","kg/ha",2000,11525.2,"Papayas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Yield","kg/ha",2001,11671.4,"Papayas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Yield","kg/ha",2002,12890,"Papayas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Yield","kg/ha",2003,10885,"Papayas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Yield","kg/ha",2004,11300,"Papayas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Yield","kg/ha",2005,11693.8,"Papayas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Yield","kg/ha",2006,11533.3,"Papayas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Yield","kg/ha",2007,12121.3,"Papayas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Yield","kg/ha",2008,12108.3,"Papayas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Yield","kg/ha",2009,9161,"Papayas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Yield","kg/ha",2010,6412.7,"Papayas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Yield","kg/ha",2011,8325.3,"Papayas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Yield","kg/ha",2012,10754,"Papayas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Yield","kg/ha",2013,14930.1,"Papayas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Yield","kg/ha",2014,15242,"Papayas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Yield","kg/ha",2015,9253.3,"Papayas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Yield","kg/ha",2016,10944.8,"Papayas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Yield","kg/ha",2017,8500.5,"Papayas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Yield","kg/ha",2018,10076.7,"Papayas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Yield","kg/ha",2019,9020.3,"Papayas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Yield","kg/ha",2020,6000,"Papayas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Yield","kg/ha",2021,6000,"Papayas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Yield","kg/ha",2022,5800,"Papayas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Yield","kg/ha",2023,6000,"Papayas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Area harvested","ha",1992,444,"Pineapples","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Area harvested","ha",1993,498,"Pineapples","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Area harvested","ha",1994,520.5,"Pineapples","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Area harvested","ha",1995,550,"Pineapples","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Area harvested","ha",1996,577,"Pineapples","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Area harvested","ha",1997,435,"Pineapples","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Area harvested","ha",1998,437.5,"Pineapples","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Area harvested","ha",1999,384,"Pineapples","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Area harvested","ha",2000,381,"Pineapples","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Area harvested","ha",2001,480,"Pineapples","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Area harvested","ha",2002,523,"Pineapples","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Area harvested","ha",2003,582,"Pineapples","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Area harvested","ha",2004,595.5,"Pineapples","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Area harvested","ha",2005,610.5,"Pineapples","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Area harvested","ha",2006,690,"Pineapples","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Area harvested","ha",2007,673.5,"Pineapples","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Area harvested","ha",2008,724,"Pineapples","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Area harvested","ha",2009,751.5,"Pineapples","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Area harvested","ha",2010,720,"Pineapples","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Area harvested","ha",2011,707,"Pineapples","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Area harvested","ha",2012,592,"Pineapples","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Area harvested","ha",2013,780.5,"Pineapples","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Area harvested","ha",2014,1028.5,"Pineapples","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Area harvested","ha",2015,1077,"Pineapples","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Area harvested","ha",2016,808,"Pineapples","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Area harvested","ha",2017,849,"Pineapples","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Area harvested","ha",2018,884.5,"Pineapples","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Area harvested","ha",2019,940.5,"Pineapples","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Area harvested","ha",2020,1141,"Pineapples","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Area harvested","ha",2021,1060,"Pineapples","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Area harvested","ha",2022,924.3333333333334,"Pineapples","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Area harvested","ha",2023,995,"Pineapples","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Production","t",1992,6953.5,"Pineapples","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Production","t",1993,6967,"Pineapples","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Production","t",1994,7622,"Pineapples","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Production","t",1995,8609.779999999999,"Pineapples","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Production","t",1996,8978,"Pineapples","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Production","t",1997,6737,"Pineapples","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Production","t",1998,6767,"Pineapples","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Production","t",1999,6954.5,"Pineapples","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Production","t",2000,7269,"Pineapples","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Production","t",2001,9161.5,"Pineapples","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Production","t",2002,9932.5,"Pineapples","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Production","t",2003,10782.11,"Pineapples","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Production","t",2004,11485.105,"Pineapples","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Production","t",2005,11492.5,"Pineapples","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Production","t",2006,11652.5,"Pineapples","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Production","t",2007,12016,"Pineapples","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Production","t",2008,13253,"Pineapples","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Production","t",2009,12934,"Pineapples","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Production","t",2010,11672.5,"Pineapples","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Production","t",2011,12558,"Pineapples","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Production","t",2012,11420.5,"Pineapples","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Production","t",2013,14251.405,"Pineapples","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Production","t",2014,14950.87,"Pineapples","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Production","t",2015,15894.88,"Pineapples","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Production","t",2016,13947.025,"Pineapples","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Production","t",2017,14298.42,"Pineapples","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Production","t",2018,14339.905,"Pineapples","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Production","t",2019,14943.61,"Pineapples","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Production","t",2020,15527.395,"Pineapples","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Production","t",2021,14916.965,"Pineapples","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Production","t",2022,11594.82,"Pineapples","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Production","t",2023,12040.263333333334,"Pineapples","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Yield","kg/ha",1992,12953.95,"Pineapples","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Yield","kg/ha",1993,12012.65,"Pineapples","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Yield","kg/ha",1994,12360.05,"Pineapples","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Yield","kg/ha",1995,13625.55,"Pineapples","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Yield","kg/ha",1996,14309.75,"Pineapples","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Yield","kg/ha",1997,14344.7,"Pineapples","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Yield","kg/ha",1998,13898.45,"Pineapples","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Yield","kg/ha",1999,16150.8,"Pineapples","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Yield","kg/ha",2000,17833.35,"Pineapples","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Yield","kg/ha",2001,17259.4,"Pineapples","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Yield","kg/ha",2002,16388.25,"Pineapples","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Yield","kg/ha",2003,16188.85,"Pineapples","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Yield","kg/ha",2004,18109.95,"Pineapples","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Yield","kg/ha",2005,16743.35,"Pineapples","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Yield","kg/ha",2006,14427.5,"Pineapples","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Yield","kg/ha",2007,14110.7,"Pineapples","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Yield","kg/ha",2008,15882.55,"Pineapples","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Yield","kg/ha",2009,14799,"Pineapples","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Yield","kg/ha",2010,13812.25,"Pineapples","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Yield","kg/ha",2011,15817.45,"Pineapples","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Yield","kg/ha",2012,15026.15,"Pineapples","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Yield","kg/ha",2013,16944.5,"Pineapples","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Yield","kg/ha",2014,13561.349999999999,"Pineapples","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Yield","kg/ha",2015,14289.55,"Pineapples","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Yield","kg/ha",2016,15463.95,"Pineapples","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Yield","kg/ha",2017,15288.65,"Pineapples","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Yield","kg/ha",2018,14705.550000000001,"Pineapples","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Yield","kg/ha",2019,14741.9,"Pineapples","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Yield","kg/ha",2020,13166.45,"Pineapples","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Yield","kg/ha",2021,13184.05,"Pineapples","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Yield","kg/ha",2022,11218.433333333334,"Pineapples","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Yield","kg/ha",2023,11171.266666666666,"Pineapples","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Area harvested","ha",1992,280,"Plantains and cooking bananas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Area harvested","ha",1993,250,"Plantains and cooking bananas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Area harvested","ha",1994,290,"Plantains and cooking bananas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Area harvested","ha",1995,350,"Plantains and cooking bananas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Area harvested","ha",1996,50,"Plantains and cooking bananas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Area harvested","ha",1997,30,"Plantains and cooking bananas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Area harvested","ha",1998,150,"Plantains and cooking bananas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Area harvested","ha",1999,55,"Plantains and cooking bananas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Area harvested","ha",2000,110,"Plantains and cooking bananas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Area harvested","ha",2001,140,"Plantains and cooking bananas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Area harvested","ha",2002,80,"Plantains and cooking bananas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Area harvested","ha",2003,30,"Plantains and cooking bananas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Area harvested","ha",2004,140,"Plantains and cooking bananas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Area harvested","ha",2005,160,"Plantains and cooking bananas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Area harvested","ha",2006,230,"Plantains and cooking bananas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Area harvested","ha",2007,240,"Plantains and cooking bananas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Area harvested","ha",2008,85,"Plantains and cooking bananas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Area harvested","ha",2009,85,"Plantains and cooking bananas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Area harvested","ha",2010,67,"Plantains and cooking bananas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Area harvested","ha",2011,90,"Plantains and cooking bananas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Area harvested","ha",2012,115,"Plantains and cooking bananas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Area harvested","ha",2013,90,"Plantains and cooking bananas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Area harvested","ha",2014,60,"Plantains and cooking bananas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Area harvested","ha",2015,179,"Plantains and cooking bananas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Area harvested","ha",2016,134.5,"Plantains and cooking bananas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Area harvested","ha",2017,133,"Plantains and cooking bananas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Area harvested","ha",2018,144,"Plantains and cooking bananas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Area harvested","ha",2019,135,"Plantains and cooking bananas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Area harvested","ha",2020,164.5,"Plantains and cooking bananas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Area harvested","ha",2021,197,"Plantains and cooking bananas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Area harvested","ha",2022,230,"Plantains and cooking bananas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Area harvested","ha",2023,264,"Plantains and cooking bananas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Production","t",1992,8,"Plantains and cooking bananas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Production","t",1993,95,"Plantains and cooking bananas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Production","t",1994,120,"Plantains and cooking bananas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Production","t",1995,300,"Plantains and cooking bananas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Production","t",1996,86,"Plantains and cooking bananas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Production","t",1997,48,"Plantains and cooking bananas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Production","t",1998,290,"Plantains and cooking bananas","no"
NA,NA,NA,"Melanesia",NA,"Fruits and nuts","Production","t",1999,108,"Plantains and cooking bananas","no"
