"ISO3","Item","Group","charted","Year","tCO2eq_total","tCO2eq_N2O","tCO2eq_CH4","tCO2eq_Fgases"
"NGA","IPCC Agriculture","FAO aggregates","yes",2021,85155749.5,29021713.5,56134036,NA
"NGA","IPCC Agriculture","FAO aggregates","yes",2022,85436345.7,27830114.5,57606231.2,NA
"NGA","IPCC Agriculture","FAO aggregates","yes",2030,NA,NA,NA,NA
"NGA","IPCC Agriculture","FAO aggregates","yes",2050,NA,NA,NA,NA
"NGA","LULUCF","FAO aggregates","yes",1992,48401876.300000004,595640.5,1813560,NA
"NGA","LULUCF","FAO aggregates","yes",1993,48401876.300000004,595640.5,1813560,NA
"NGA","LULUCF","FAO aggregates","yes",1994,48401876.300000004,595640.5,1813560,NA
"NGA","LULUCF","FAO aggregates","yes",1995,48401876.300000004,595640.5,1813560,NA
"NGA","LULUCF","FAO aggregates","yes",1996,58811732.7,2791324.5,10027732.4,NA
"NGA","LULUCF","FAO aggregates","yes",1997,56889801.5,2372836.5,8524289.2,NA
"NGA","LULUCF","FAO aggregates","yes",1998,58794063.800000004,2787482,10013906,NA
"NGA","LULUCF","FAO aggregates","yes",1999,56827709.300000004,2359321.5,8475712,NA
"NGA","LULUCF","FAO aggregates","yes",2000,58005906.6,2615868,9397362.8,NA
"NGA","LULUCF","FAO aggregates","yes",2001,46698911.6,327248.5,378705.6,NA
"NGA","LULUCF","FAO aggregates","yes",2002,46381581.3,180147,208476.8,NA
"NGA","LULUCF","FAO aggregates","yes",2003,46651868.5,305439,353472,NA
"NGA","LULUCF","FAO aggregates","yes",2004,46247400.6,117951.5,136491.6,NA
"NGA","LULUCF","FAO aggregates","yes",2005,46576856.099999994,270671,313227.6,NA
"NGA","LULUCF","FAO aggregates","yes",2006,46422550.6,199147.5,230445.6,NA
"NGA","LULUCF","FAO aggregates","yes",2007,46348354.4,164750.5,190646.4,NA
"NGA","LULUCF","FAO aggregates","yes",2008,46324860.1,153859,178043.6,NA
"NGA","LULUCF","FAO aggregates","yes",2009,46143713.199999996,69880.5,80875.20000000001,NA
"NGA","LULUCF","FAO aggregates","yes",2010,46214488.2,102687.5,118843.2,NA
"NGA","LULUCF","FAO aggregates","yes",2011,46206013.400000006,98765.5,114290.40000000001,NA
"NGA","LULUCF","FAO aggregates","yes",2012,46221554.199999996,105973.5,122623.2,NA
"NGA","LULUCF","FAO aggregates","yes",2013,46433584.300000004,204262,236364.8,NA
"NGA","LULUCF","FAO aggregates","yes",2014,46250554.900000006,119409,138188.4,NA
"NGA","LULUCF","FAO aggregates","yes",2015,46171024.2,82547.5,95519.2,NA
"NGA","LULUCF","FAO aggregates","yes",2016,46310254.1,147870,171116.4,NA
"NGA","LULUCF","FAO aggregates","yes",2017,46190155.2,92193.5,106694,NA
"NGA","LULUCF","FAO aggregates","yes",2018,46059289.5,31535,36486.8,NA
"NGA","LULUCF","FAO aggregates","yes",2019,46249077.5,119515,138294.80000000002,NA
"NGA","LULUCF","FAO aggregates","yes",2020,46916561.1,428929,496364.39999999997,NA
"NGA","LULUCF","FAO aggregates","yes",2021,46307045.3,146386,169391.6,NA
"NGA","LULUCF","FAO aggregates","yes",2022,46258907.9,124073,143567.2,NA
"NGA","LULUCF","FAO aggregates","yes",2030,NA,NA,NA,NA
"NGA","LULUCF","FAO aggregates","yes",2050,NA,NA,NA,NA
"NIU","Energy","Not agri-food","yes",1992,7336.9,0.2,3.3,NA
"NIU","Energy","Not agri-food","yes",1993,7334.1,0,0.7,NA
"NIU","Energy","Not agri-food","yes",1994,7334.1,0,0.7,NA
"NIU","Energy","Not agri-food","yes",1995,7334.1,0,0.7,NA
"NIU","Energy","Not agri-food","yes",1996,7334.1,0,0.7,NA
"NIU","Energy","Not agri-food","yes",1997,7334.1,0,0.7,NA
"NIU","Energy","Not agri-food","yes",1998,7334.1,0,0.7,NA
"NIU","Energy","Not agri-food","yes",1999,7334.1,0,0.7,NA
"NIU","Energy","Not agri-food","yes",2000,7334.1,0,0.7,NA
"NIU","Energy","Not agri-food","yes",2001,7334.1,0,0.7,NA
"NIU","Energy","Not agri-food","yes",2002,7334.1,0,0.7,NA
"NIU","Energy","Not agri-food","yes",2003,3667.2,0,0.5,NA
"NIU","Energy","Not agri-food","yes",2004,3667.2,0,0.5,NA
"NIU","Energy","Not agri-food","yes",2005,3667.2,0,0.5,NA
"NIU","Energy","Not agri-food","yes",2006,3667.2,0,0.5,NA
"NIU","Energy","Not agri-food","yes",2007,3667.2,0,0.5,NA
"NIU","Energy","Not agri-food","yes",2008,7333.9,0,0.5,NA
"NIU","Energy","Not agri-food","yes",2009,3667.2,0,0.5,NA
"NIU","Energy","Not agri-food","yes",2010,3667.2,0,0.5,NA
"NIU","Energy","Not agri-food","yes",2011,7333.9,0,0.5,NA
"NIU","Energy","Not agri-food","yes",2012,7333.9,0,0.5,NA
"NIU","Energy","Not agri-food","yes",2013,7333.9,0,0.5,NA
"NIU","Energy","Not agri-food","yes",2014,11000.6,0,0.5,NA
"NIU","Energy","Not agri-food","yes",2015,7333.9,0,0.5,NA
"NIU","Energy","Not agri-food","yes",2016,7334.1,0,0.7,NA
"NIU","Energy","Not agri-food","yes",2017,7334.1,0,0.7,NA
"NIU","Energy","Not agri-food","yes",2018,11001,0,0.8,NA
"NIU","Energy","Not agri-food","yes",2019,7334.3,0,0.8,NA
"NIU","Energy","Not agri-food","yes",2020,7334.4,0,1,NA
"NIU","Energy","Not agri-food","yes",2021,7054.2,0,1,NA
"NIU","Energy","Not agri-food","yes",2022,7286.3,0.1,1.1,NA
"NIU","Energy","Not agri-food","yes",2030,NA,NA,NA,NA
"NIU","Energy","Not agri-food","yes",2050,NA,NA,NA,NA
"NIU","IPPU","Not agri-food","yes",1992,0.2,NA,NA,NA
"NIU","IPPU","Not agri-food","yes",1993,0.2,NA,NA,NA
"NIU","IPPU","Not agri-food","yes",1994,0.2,NA,NA,NA
"NIU","IPPU","Not agri-food","yes",1995,0.2,NA,NA,NA
"NIU","IPPU","Not agri-food","yes",1996,0.2,NA,NA,NA
"NIU","IPPU","Not agri-food","yes",1997,0.2,NA,NA,NA
"NIU","IPPU","Not agri-food","yes",1998,0.2,NA,NA,NA
"NIU","IPPU","Not agri-food","yes",1999,0.2,NA,NA,NA
"NIU","IPPU","Not agri-food","yes",2000,0.2,NA,NA,NA
"NIU","IPPU","Not agri-food","yes",2001,0.2,NA,NA,NA
"NIU","IPPU","Not agri-food","yes",2002,0.2,NA,NA,NA
"NIU","IPPU","Not agri-food","yes",2003,0.2,NA,NA,NA
"NIU","IPPU","Not agri-food","yes",2004,0.2,NA,NA,NA
"NIU","IPPU","Not agri-food","yes",2005,0.2,NA,NA,NA
"NIU","IPPU","Not agri-food","yes",2006,0.2,NA,NA,NA
"NIU","IPPU","Not agri-food","yes",2007,0.2,NA,NA,NA
"NIU","IPPU","Not agri-food","yes",2008,0.2,NA,NA,NA
"NIU","IPPU","Not agri-food","yes",2009,0.2,NA,NA,NA
"NIU","IPPU","Not agri-food","yes",2010,0.2,NA,NA,NA
"NIU","IPPU","Not agri-food","yes",2011,0.2,NA,NA,NA
"NIU","IPPU","Not agri-food","yes",2012,0.2,NA,NA,NA
"NIU","IPPU","Not agri-food","yes",2013,0.2,NA,NA,NA
"NIU","IPPU","Not agri-food","yes",2014,0.2,NA,NA,NA
"NIU","IPPU","Not agri-food","yes",2015,0.2,NA,NA,NA
"NIU","IPPU","Not agri-food","yes",2016,0.2,NA,NA,NA
"NIU","IPPU","Not agri-food","yes",2017,0.2,NA,NA,NA
"NIU","IPPU","Not agri-food","yes",2018,0.2,NA,NA,NA
"NIU","IPPU","Not agri-food","yes",2019,0.2,NA,NA,NA
"NIU","IPPU","Not agri-food","yes",2020,0.2,NA,NA,NA
"NIU","IPPU","Not agri-food","yes",2021,0.2,NA,NA,NA
"NIU","IPPU","Not agri-food","yes",2022,0.2,NA,NA,NA
"NIU","IPPU","Not agri-food","yes",2030,NA,NA,NA,NA
"NIU","IPPU","Not agri-food","yes",2050,NA,NA,NA,NA
"NIU","Waste","Not agri-food","yes",1992,110.60000000000001,17.6,93,NA
"NIU","Waste","Not agri-food","yes",1993,109.3,17.6,91.80000000000001,NA
"NIU","Waste","Not agri-food","yes",1994,108.60000000000001,17.5,91.1,NA
"NIU","Waste","Not agri-food","yes",1995,106.7,17.5,89.2,NA
"NIU","Waste","Not agri-food","yes",1996,105.2,17.4,87.7,NA
"NIU","Waste","Not agri-food","yes",1997,103.4,17.4,86.1,NA
"NIU","Waste","Not agri-food","yes",1998,101.4,17.3,84,NA
"NIU","Waste","Not agri-food","yes",1999,99.2,17.3,81.9,NA
"NIU","Waste","Not agri-food","yes",2000,96.9,17.3,79.60000000000001,NA
"NIU","Waste","Not agri-food","yes",2001,96.10000000000001,18,78.10000000000001,NA
"NIU","Waste","Not agri-food","yes",2002,94.2,17.8,76.30000000000001,NA
"NIU","Waste","Not agri-food","yes",2003,92.5,17.5,75,NA
"NIU","Waste","Not agri-food","yes",2004,91.1,17.4,73.7,NA
"NIU","Waste","Not agri-food","yes",2005,89,16.9,72.2,NA
"NIU","Waste","Not agri-food","yes",2006,88.2,16.8,71.4,NA
"NIU","Waste","Not agri-food","yes",2007,88.3,16.8,71.5,NA
"NIU","Waste","Not agri-food","yes",2008,87.7,17,70.7,NA
"NIU","Waste","Not agri-food","yes",2009,87.5,17.1,70.3,NA
"NIU","Waste","Not agri-food","yes",2010,87.9,17.1,70.8,NA
"NIU","Waste","Not agri-food","yes",2011,88.4,17.3,71,NA
"NIU","Waste","Not agri-food","yes",2012,88.1,17.3,70.8,NA
"NIU","Waste","Not agri-food","yes",2013,88.8,17.6,71.2,NA
"NIU","Waste","Not agri-food","yes",2014,88.5,17.6,71,NA
"NIU","Waste","Not agri-food","yes",2015,89.39999999999999,17.7,71.7,NA
"NIU","Waste","Not agri-food","yes",2016,89,17.6,71.5,NA
"NIU","Waste","Not agri-food","yes",2017,89.1,17.4,71.7,NA
"NIU","Waste","Not agri-food","yes",2018,89.7,17.6,72.1,NA
"NIU","Waste","Not agri-food","yes",2019,89.80000000000001,17.6,72.2,NA
"NIU","Waste","Not agri-food","yes",2020,90,17.6,72.4,NA
"NIU","Waste","Not agri-food","yes",2021,89.6,17.6,72,NA
"NIU","Waste","Not agri-food","yes",2022,90.5,17.5,73,NA
"NIU","Waste","Not agri-food","yes",2030,NA,NA,NA,NA
"NIU","Waste","Not agri-food","yes",2050,NA,NA,NA,NA
"NIU","IPCC Agriculture","FAO aggregates","yes",1992,1248,212,1036,NA
"NIU","IPCC Agriculture","FAO aggregates","yes",1993,1250.8,212,1038.8,NA
"NIU","IPCC Agriculture","FAO aggregates","yes",1994,1348.6,265,1083.6,NA
"NIU","IPCC Agriculture","FAO aggregates","yes",1995,1348.6,265,1083.6,NA
"NIU","IPCC Agriculture","FAO aggregates","yes",1996,1348.6,265,1083.6,NA
"NIU","IPCC Agriculture","FAO aggregates","yes",1997,1348.6,265,1083.6,NA
"NIU","IPCC Agriculture","FAO aggregates","yes",1998,1348.6,265,1083.6,NA
"NIU","IPCC Agriculture","FAO aggregates","yes",1999,1348.6,265,1083.6,NA
"NIU","IPCC Agriculture","FAO aggregates","yes",2000,1348.6,265,1083.6,NA
"NIU","IPCC Agriculture","FAO aggregates","yes",2001,1393.3999999999999,265,1128.4,NA
"NIU","IPCC Agriculture","FAO aggregates","yes",2002,1472.9,344.5,1128.4,NA
"NIU","IPCC Agriculture","FAO aggregates","yes",2003,1472.9,344.5,1128.4,NA
"NIU","IPCC Agriculture","FAO aggregates","yes",2004,1472.9,344.5,1128.4,NA
"NIU","IPCC Agriculture","FAO aggregates","yes",2005,1514.8999999999999,344.5,1170.4,NA
"NIU","IPCC Agriculture","FAO aggregates","yes",2006,1512.1,344.5,1167.6,NA
"NIU","IPCC Agriculture","FAO aggregates","yes",2007,1562.5,344.5,1218,NA
"NIU","IPCC Agriculture","FAO aggregates","yes",2008,1633.6,424,1209.6,NA
"NIU","IPCC Agriculture","FAO aggregates","yes",2009,1572.2,371,1201.2,NA
"NIU","IPCC Agriculture","FAO aggregates","yes",2010,1580.6,371,1209.6,NA
"NIU","IPCC Agriculture","FAO aggregates","yes",2011,1562.5,344.5,1218,NA
"NIU","IPCC Agriculture","FAO aggregates","yes",2012,1597.3999999999999,371,1226.3999999999999,NA
"NIU","IPCC Agriculture","FAO aggregates","yes",2013,1608.6000000000001,371,1237.6000000000001,NA
"NIU","IPCC Agriculture","FAO aggregates","yes",2014,1590.5,344.5,1246,NA
"NIU","IPCC Agriculture","FAO aggregates","yes",2015,1628.2,371,1257.2,NA
"NIU","IPCC Agriculture","FAO aggregates","yes",2016,1633.8,371,1262.8,NA
"NIU","IPCC Agriculture","FAO aggregates","yes",2017,1674.3,397.5,1276.8,NA
"NIU","IPCC Agriculture","FAO aggregates","yes",2018,1653.4,371,1282.4,NA
"NIU","IPCC Agriculture","FAO aggregates","yes",2019,1582.3,291.5,1290.8,NA
"NIU","IPCC Agriculture","FAO aggregates","yes",2020,1585.1,291.5,1293.6000000000001,NA
"NIU","IPCC Agriculture","FAO aggregates","yes",2021,1593.5,291.5,1302,NA
"NIU","IPCC Agriculture","FAO aggregates","yes",2022,1601.9,291.5,1310.4,NA
"NIU","IPCC Agriculture","FAO aggregates","yes",2030,NA,NA,NA,NA
"NIU","IPCC Agriculture","FAO aggregates","yes",2050,NA,NA,NA,NA
"NIU","LULUCF","FAO aggregates","yes",1992,2248.3,0,0,NA
"NIU","LULUCF","FAO aggregates","yes",1993,2248.3,0,0,NA
"NIU","LULUCF","FAO aggregates","yes",1994,2248.3,0,0,NA
"NIU","LULUCF","FAO aggregates","yes",1995,2248.3,0,0,NA
"NIU","LULUCF","FAO aggregates","yes",1996,2248.3,0,0,NA
"NIU","LULUCF","FAO aggregates","yes",1997,2248.3,0,0,NA
"NIU","LULUCF","FAO aggregates","yes",1998,2248.3,0,0,NA
"NIU","LULUCF","FAO aggregates","yes",1999,2248.3,0,0,NA
"NIU","LULUCF","FAO aggregates","yes",2000,2248.3,0,0,NA
"NIU","LULUCF","FAO aggregates","yes",2001,1390.6000000000001,0,0,NA
"NIU","LULUCF","FAO aggregates","yes",2002,1390.6000000000001,0,0,NA
"NIU","LULUCF","FAO aggregates","yes",2003,1390.6000000000001,0,0,NA
"NIU","LULUCF","FAO aggregates","yes",2004,1390.6000000000001,0,0,NA
"NIU","LULUCF","FAO aggregates","yes",2005,1390.6000000000001,0,0,NA
"NIU","LULUCF","FAO aggregates","yes",2006,1390.6000000000001,0,0,NA
"NIU","LULUCF","FAO aggregates","yes",2007,1390.6000000000001,0,0,NA
"NIU","LULUCF","FAO aggregates","yes",2008,1390.6000000000001,0,0,NA
"NIU","LULUCF","FAO aggregates","yes",2009,1390.6000000000001,0,0,NA
"NIU","LULUCF","FAO aggregates","yes",2010,1390.6000000000001,0,0,NA
"NIU","LULUCF","FAO aggregates","yes",2011,-2317.7,0,0,NA
"NIU","LULUCF","FAO aggregates","yes",2012,-2317.7,0,0,NA
"NIU","LULUCF","FAO aggregates","yes",2013,-2317.7,0,0,NA
"NIU","LULUCF","FAO aggregates","yes",2014,-2317.7,0,0,NA
"NIU","LULUCF","FAO aggregates","yes",2015,-2317.7,0,0,NA
"NIU","LULUCF","FAO aggregates","yes",2016,-2179.3,0,0,NA
"NIU","LULUCF","FAO aggregates","yes",2017,-2179.3,0,0,NA
"NIU","LULUCF","FAO aggregates","yes",2018,-2179.3,0,0,NA
"NIU","LULUCF","FAO aggregates","yes",2019,-2179.3,0,0,NA
"NIU","LULUCF","FAO aggregates","yes",2020,-2179.3,0,0,NA
"NIU","LULUCF","FAO aggregates","yes",2021,-2179.3,0,0,NA
"NIU","LULUCF","FAO aggregates","yes",2022,-2179.3,0,0,NA
"NIU","LULUCF","FAO aggregates","yes",2030,NA,NA,NA,NA
"NIU","LULUCF","FAO aggregates","yes",2050,NA,NA,NA,NA
"NFK","IPCC Agriculture","FAO aggregates","yes",1992,0,0,0,NA
"NFK","IPCC Agriculture","FAO aggregates","yes",1993,0,0,0,NA
"NFK","IPCC Agriculture","FAO aggregates","yes",1994,0,0,0,NA
"NFK","IPCC Agriculture","FAO aggregates","yes",1995,0,0,0,NA
"NFK","IPCC Agriculture","FAO aggregates","yes",1996,0,0,0,NA
"NFK","IPCC Agriculture","FAO aggregates","yes",1997,0,0,0,NA
"NFK","IPCC Agriculture","FAO aggregates","yes",1998,0,0,0,NA
"NFK","IPCC Agriculture","FAO aggregates","yes",1999,0,0,0,NA
"NFK","IPCC Agriculture","FAO aggregates","yes",2000,0,0,0,NA
"NFK","IPCC Agriculture","FAO aggregates","yes",2001,0,0,0,NA
"NFK","IPCC Agriculture","FAO aggregates","yes",2002,0,0,0,NA
"NFK","IPCC Agriculture","FAO aggregates","yes",2003,0,0,0,NA
"NFK","IPCC Agriculture","FAO aggregates","yes",2004,0,0,0,NA
"NFK","IPCC Agriculture","FAO aggregates","yes",2005,0,0,0,NA
"NFK","IPCC Agriculture","FAO aggregates","yes",2006,0,0,0,NA
"NFK","IPCC Agriculture","FAO aggregates","yes",2007,0,0,0,NA
"NFK","IPCC Agriculture","FAO aggregates","yes",2008,0,0,0,NA
"NFK","IPCC Agriculture","FAO aggregates","yes",2009,0,0,0,NA
"NFK","IPCC Agriculture","FAO aggregates","yes",2010,0,0,0,NA
"NFK","IPCC Agriculture","FAO aggregates","yes",2011,0,0,0,NA
"NFK","IPCC Agriculture","FAO aggregates","yes",2012,0,0,0,NA
"NFK","IPCC Agriculture","FAO aggregates","yes",2013,0,0,0,NA
"NFK","IPCC Agriculture","FAO aggregates","yes",2014,0,0,0,NA
"NFK","IPCC Agriculture","FAO aggregates","yes",2015,0,0,0,NA
"NFK","IPCC Agriculture","FAO aggregates","yes",2016,0,0,0,NA
"NFK","IPCC Agriculture","FAO aggregates","yes",2017,0,0,0,NA
"NFK","IPCC Agriculture","FAO aggregates","yes",2018,0,0,0,NA
"NFK","IPCC Agriculture","FAO aggregates","yes",2019,0,0,0,NA
"NFK","IPCC Agriculture","FAO aggregates","yes",2020,0,0,0,NA
"NFK","IPCC Agriculture","FAO aggregates","yes",2021,0,0,0,NA
"NFK","IPCC Agriculture","FAO aggregates","yes",2022,0,0,0,NA
"NFK","IPCC Agriculture","FAO aggregates","yes",2030,NA,NA,NA,NA
"NFK","IPCC Agriculture","FAO aggregates","yes",2050,NA,NA,NA,NA
"NFK","LULUCF","FAO aggregates","yes",1992,-70,0,0,NA
"NFK","LULUCF","FAO aggregates","yes",1993,-70,0,0,NA
"NFK","LULUCF","FAO aggregates","yes",1994,-70,0,0,NA
"NFK","LULUCF","FAO aggregates","yes",1995,-70,0,0,NA
"NFK","LULUCF","FAO aggregates","yes",1996,-70,0,0,NA
"NFK","LULUCF","FAO aggregates","yes",1997,-70,0,0,NA
"NFK","LULUCF","FAO aggregates","yes",1998,-70,0,0,NA
"NFK","LULUCF","FAO aggregates","yes",1999,-70,0,0,NA
"NFK","LULUCF","FAO aggregates","yes",2000,-70,0,0,NA
"NFK","LULUCF","FAO aggregates","yes",2001,-197.1,0,0,NA
"NFK","LULUCF","FAO aggregates","yes",2002,-197.1,0,0,NA
"NFK","LULUCF","FAO aggregates","yes",2003,-197.1,0,0,NA
"NFK","LULUCF","FAO aggregates","yes",2004,-197.1,0,0,NA
"NFK","LULUCF","FAO aggregates","yes",2005,-197.1,0,0,NA
"NFK","LULUCF","FAO aggregates","yes",2006,-197.1,0,0,NA
"NFK","LULUCF","FAO aggregates","yes",2007,-197.1,0,0,NA
"NFK","LULUCF","FAO aggregates","yes",2008,-197.1,0,0,NA
"NFK","LULUCF","FAO aggregates","yes",2009,-197.1,0,0,NA
"NFK","LULUCF","FAO aggregates","yes",2010,-197.1,0,0,NA
"NFK","LULUCF","FAO aggregates","yes",2011,470.3,0,0,NA
"NFK","LULUCF","FAO aggregates","yes",2012,470.3,0,0,NA
"NFK","LULUCF","FAO aggregates","yes",2013,470.3,0,0,NA
"NFK","LULUCF","FAO aggregates","yes",2014,470.3,0,0,NA
"NFK","LULUCF","FAO aggregates","yes",2015,470.3,0,0,NA
"NFK","LULUCF","FAO aggregates","yes",2016,127.5,0,0,NA
"NFK","LULUCF","FAO aggregates","yes",2017,127.5,0,0,NA
"NFK","LULUCF","FAO aggregates","yes",2018,127.5,0,0,NA
"NFK","LULUCF","FAO aggregates","yes",2019,127.5,0,0,NA
"NFK","LULUCF","FAO aggregates","yes",2020,127.5,0,0,NA
"NFK","LULUCF","FAO aggregates","yes",2021,127.5,0,0,NA
"NFK","LULUCF","FAO aggregates","yes",2022,127.5,0,0,NA
"NFK","LULUCF","FAO aggregates","yes",2030,NA,NA,NA,NA
"NFK","LULUCF","FAO aggregates","yes",2050,NA,NA,NA,NA
"MKD","Energy","Not agri-food","yes",1992,8745365.6,50370.2,293088.6,NA
"MKD","Energy","Not agri-food","yes",1993,7965244.300000001,61190.8,294166.7,NA
"MKD","Energy","Not agri-food","yes",1994,8245349.1,48953.6,285851.7,NA
"MKD","Energy","Not agri-food","yes",1995,8304304.8,77988.5,293688.4,NA
"MKD","Energy","Not agri-food","yes",1996,9811074.2,70286.4,312052.7,NA
"MKD","Energy","Not agri-food","yes",1997,8819221.799999999,70916.2,295015.60000000003,NA
"MKD","Energy","Not agri-food","yes",1998,10019780.3,52060.5,311556.4,NA
"MKD","Energy","Not agri-food","yes",1999,9142282.7,53257.2,294725.3,NA
"MKD","Energy","Not agri-food","yes",2000,8817083.2,48071.1,290178,NA
"MKD","Energy","Not agri-food","yes",2001,8630700.6,45100.700000000004,289936.69999999995,NA
"MKD","Energy","Not agri-food","yes",2002,8165426.6,41127.5,279710.89999999997,NA
"MKD","Energy","Not agri-food","yes",2003,8885331.399999999,44841.6,302822.7,NA
"MKD","Energy","Not agri-food","yes",2004,8574516.600000001,44361.9,293227.3,NA
"MKD","Energy","Not agri-food","yes",2005,8954150.5,45116.700000000004,305441.7,NA
"MKD","Energy","Not agri-food","yes",2006,9010385.200000001,44648.1,307136.19999999995,NA
"MKD","Energy","Not agri-food","yes",2007,9365485.8,46308.700000000004,297621.69999999995,NA
"MKD","Energy","Not agri-food","yes",2008,9306392.6,46375.4,315317.60000000003,NA
"MKD","Energy","Not agri-food","yes",2009,8587552.799999999,44997.4,301961.3,NA
"MKD","Energy","Not agri-food","yes",2010,8525732.700000001,44999.1,284256.39999999997,NA
"MKD","Energy","Not agri-food","yes",2011,9217082.200000001,50155.6,321189.9,NA
"MKD","Energy","Not agri-food","yes",2012,8842349.399999999,50590,298219.4,NA
"MKD","Energy","Not agri-food","yes",2013,7809866.3,49135.7,264759.8,NA
"MKD","Energy","Not agri-food","yes",2014,7515975.8,48926.6,257159.29999999996,NA
"MKD","Energy","Not agri-food","yes",2015,7052876.100000001,48509.5,238276.3,NA
"MKD","Energy","Not agri-food","yes",2016,6913733.4,47752,206379.3,NA
"MKD","Energy","Not agri-food","yes",2017,7443170.8,51141.1,233635,NA
"MKD","Energy","Not agri-food","yes",2018,6936165.5,48389.6,213442.7,NA
"MKD","Energy","Not agri-food","yes",2019,7933856.8,53158.200000000004,227285.8,NA
"MKD","Energy","Not agri-food","yes",2020,7209167.5,46286.700000000004,199014.1,NA
"MKD","Energy","Not agri-food","yes",2021,7242420.100000001,51845.100000000006,176845.40000000002,NA
"MKD","Energy","Not agri-food","yes",2022,8019215,51852.600000000006,170910.8,NA
"MKD","Energy","Not agri-food","yes",2030,NA,NA,NA,NA
"MKD","Energy","Not agri-food","yes",2050,NA,NA,NA,NA
"MKD","IPPU","Not agri-food","yes",1992,515753.00000000006,5802.2,3153.9,92721
"MKD","IPPU","Not agri-food","yes",1993,444777.60000000003,5788.700000000001,1806.6,89009
